id,number,gender,nation,academy,profession,class,competition_level,award_level,award_name,organization,award_type,award_date
991,1608020224,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1602,国家级技能竞赛,一等奖,“中华会计网校杯”全国校园财会大赛,中国高等教育协会高等财经分会(总决赛),团体,2018-11-04
992,1603100160,女,汉族,金融学院,房地产开发与管理,房产1601,国家级技能竞赛,一等奖,全国大学生房地产策划大赛,中国建设教育协会（国赛）,团体,2018-12-02
993,201721080198,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1702,省级技能竞赛,一等奖,海峡两岸大学会计辩论邀请赛,东北财经大学 台湾会计研究发展基金会,团体,2019-06-06
994,201721040080,男,汉族,法学院,法学,法1702,院级技能竞赛,优秀奖,法律实践技能大赛,法学实验中心,团体,2018-11-15
995,1606020103,男,汉族,工商管理学院,贸易经济,贸经1601,省级技能竞赛,优秀奖,全国大学生广告艺术大赛,中国高等教育学会、教育部高等学校新闻传播学类专业教学指导委员会,团体,2019-07-23
996,201821060222,女,汉族,经济学院,经济学,经济1804,省级技能竞赛,二等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-05-12
997,201721100123,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动关系,劳动1701,校级技能竞赛,二等奖,高校模拟集体谈判大赛,中国人力资源开发研究会劳动关系分会(校赛),个体,2018-10-01
998,1602010430,男,汉族,经济学院,经济学,经济1604,校级技能竞赛,二等奖,中南财经政法大学大学生数学竞赛,统计与数学学院,个体,2018-12-01
999,1603030123,女,汉族,财政税务学院,财政学,财政1601,院级技能竞赛,三等奖,税务精英挑战赛,财政税务学院,个体,2019-05-06
1000,1607030119,女,汉族,财政税务学院,税收学,税务1601,校级技能竞赛,三等奖,“济世杯”系列就业指导活动之国家公务员面试挑战赛,财政税务学院,个体,2019-05-11
1001,1603090109,女,汉族,金融学院,金融工程,金工1601,国家级技能竞赛,一等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(决赛),个体,2019-05-12
1002,201821040474,女,汉族,法学院,法学类,法1808,院级技能竞赛,优秀奖,法律实践技能大赛,法学实验中心,个体,2019-07-05
1003,1604070202,女,汉族,金融学院,金融工程,金工1601,省级技能竞赛,一等奖,湖北省外语翻译大赛,湖北省翻译工作者协会(决赛),个体,2019-01-07
1004,1604060139,男,汉族,法学院,法学（卓越）,卓越1601,国家级技能竞赛,优秀奖,理律杯全国高校模拟法庭竞赛,清华大学、台湾理律文教基金会,个体,2018-12-05
1005,1609050103,女,汉族,信息与安全工程学院,计算机科学与技术,计科1601,国家级技能竞赛,一等奖,大学生计算机设计大赛,教育部,团体,2019-08-12
1006,201721140001,男,汉族,哲学院,国际政治,国政1701,校级技能竞赛,二等奖,“乐研杯”全国财经高校大学生信息素养大赛,中国高等教育协会高等财经分会(初赛),个体,2018-12-07
1007,201821100095,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,公共管理类,公管1801,院级技能竞赛,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-14
1008,201721090056,女,汉族,统计与数学学院,经济统计学（数/统中英）,国统1701,校级技能竞赛,二等奖,华中地区大学生数学建模邀请赛,湖北省工业与应用数学学会,团体,2019-05-31
1009,201721070054,男,汉族,财政税务学院,税收学,税务1703,院级技能竞赛,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2019-05-18
1010,1609110150,女,汉族,统计与数学学院,应用统计学,应统1601,国家级技能竞赛,二等奖,全国大学生市场调查与分析大赛,教育部高等学校统计学类专业教学指导委员会 中国商业统计学会（国赛）,团体,2019-05-26
1011,1604060201,女,汉族,法学院,法学,民商1602,省级技能竞赛,三等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-06-05
1012,201721130207,男,汉族,统计与数学学院,信息与计算科学,信科1701,校级技能竞赛,二等奖,中南财经政法大学大学生数学竞赛,统计与数学学院,个体,2018-12-04
1013,1609120149,女,汉族,统计与数学学院,金融数学,金数1601,省级技能竞赛,一等奖,全国大学生数学竞赛(CMC),中国数学会(预赛),个体,2018-12-01
1014,201821090280,男,汉族,统计与数学学院,统计学类,统计1802,校级技能竞赛,优秀奖,华中地区大学生数学建模邀请赛,湖北省工业与应用数学学会,团体,2019-06-02
1015,1607010323,女,汉族,财政税务学院,财政学,财政1603,省级技能竞赛,一等奖,“普译奖”全国大学生英语写作大赛,“普译奖”全国大学生英语写作大赛组委会,个体,2018-11-21
1016,1609100120,女,汉族,统计与数学学院,经济统计学,经统1601,省级技能竞赛,一等奖,全国大学生市场调查与分析大赛,教育部高等学校统计学类专业教学指导委员会 中国商业统计学会（区域赛）,团体,2019-04-30
1017,201821020038,男,汉族,财政税务学院,财政学（中英班）,国财1801,省级技能竞赛,一等奖,湖北省外语翻译 大赛,湖北省翻译工作者协会(决赛),个体,2019-01-10
1018,1608010339,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1603,省级技能竞赛,二等奖,“普译奖”全国大学生翻译比赛,中国高等教育学会外语教学研究分会(复赛),个体,2019-06-10
1019,201721320224,男,汉族,文澜学院,经济管理试验班,经管1702,省级技能竞赛,三等奖,“工商银行杯”全国大学生金融创意设计大赛,中国工商银行,个体,2018-11-11
1020,1611000226,女,汉族,外国语学院,英语,英语1602,省级技能竞赛,一等奖,中西部外语翻译大赛（决赛）,中西部外语翻译大赛组织委员会,个体,2019-07-03
1021,1611080309,女,汉族,外国语学院,商务英语,商英1603,校级技能竞赛,二等奖,“外研社杯”全国英语阅读大赛,教育部高等学校大学外语教学指导委员会(初赛),个体,2018-10-21
1022,201821060464,女,苗族,工商管理学院,工商管理类,工商1805,校级技能竞赛,优秀奖,“普译奖”全国大学生翻译比赛,中国高等教育学会外语教学研究分会(初赛),个体,2019-06-06
1023,1609020156,女,汉族,统计与数学学院,统计学,统计1601,校级技能竞赛,一等奖,“济世杯”系列就业指导活动之市场调查与分析大赛,统计与数学学院,团体,2019-04-01
1024,1609040121,女,汉族,信息与安全工程学院,电子商务（技术）,商务1602,国家级技能竞赛,二等奖,大学生计算机设计大赛,教育部,团体,2019-08-14
1025,201821060132,女,汉族,法学院,法学,卓越1801,省级技能竞赛,二等奖,“希望之星”英语风采大赛,中央电视台,个体,2019-05-11
1026,201721040736,女,汉族,法学院,法学,法1708,省级技能竞赛,一等奖,“通商杯”全国财经高校法律职业技能大赛,全国财经高校法学教育论坛,个体,2019-07-01
1027,201721060369,女,汉族,工商管理学院,工商管理,工商1701,省级技能竞赛,三等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-05-12
1028,201821060229,女,汉族,工商管理学院,工商管理类,工商1804,院级技能竞赛,优秀奖,工商管理学院案例分析大赛,工商管理学院,团体,2019-05-09
1029,1609110118,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1601,校级技能竞赛,二等奖,普华永道挑战赛,会计学院 普华永道会计师事务所,个体,2019-04-18
1030,1609010125,女,汉族,统计与数学学院,信息与计算科学,信科1601,国家级技能竞赛,二等奖,全国大学生数学建模竞赛（CUMCM）,中国工业与应用数学学会,团体,2018-12-01
1031,201821080006,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（ACCA）,ACCA1801,校级技能竞赛,二等奖,“外研社杯”全国英语阅读大赛,教育部高等学校大学外语教学指导委员会(初赛),个体,2019-04-19
1032,201821100035,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动关系,劳动1801,院级技能竞赛,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-14
1033,1604000436,女,汉族,法学院,法学,法1604,省级技能竞赛,一等奖,湖北省外语翻译大赛,湖北省翻译工作者协会(决赛),个体,2019-01-31
1034,1603030163,男,壮族,金融学院,工程管理,工程1601,国家级技能竞赛,二等奖,全国大学生房地产策划大赛,中国建设教育协会（国赛）,团体,2018-10-25
1035,201721040171,男,汉族,法学院,法学,外法1702,院级技能竞赛,三等奖,模拟会见当事人大赛,法学院,个体,2018-12-29
1036,1604060149,男,汉族,法学院,法学,民商1601,省级技能竞赛,三等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-05-12
1037,1609110147,男,汉族,统计与数学学院,应用统计学,应统1601,国家级技能竞赛,一等奖,全国大学生市场调查与分析大赛,教育部高等学校统计学类专业教学指导委员会 中国商业统计学会（国赛）,团体,2019-05-26
1038,201721060425,女,汉族,统计与数学学院,金融数学,金数1701,院级技能竞赛,二等奖,“中南杯”计算机设计大赛,中南财经政法大学信息与安全工程学院,团体,2019-04-14
1039,1611060126,女,汉族,外国语学院,法语,法语1601,省级技能竞赛,一等奖,湖北省外语翻译大赛,湖北省翻译工作者协会(决赛),个体,2019-01-01
1040,201721060031,女,汉族,财政税务学院,财政学（中英班）,国财1701,国家级技能竞赛,一等奖,全国税法知识竞赛系列比赛,国家税务总局、中国注册税务师协会,个体,2018-10-06
1041,1606010138,女,汉族,工商管理学院,国际经济与贸易,国贸1601,省级技能竞赛,二等奖,全国大学生数学竞赛(CMC),中国数学会(预赛),个体,2018-11-08
1042,201821130137,男,汉族,信息与安全工程学院,计算机类,信息1804,院级技能竞赛,二等奖,“中南杯”计算机设计大赛,中南财经政法大学信息与安全工程学院,团体,2019-06-13
1043,201721120217,女,汉族,新闻与文化传播学院,汉语言文学,中文1701,校级技能竞赛,优秀奖,“济世杯”系列就业指导活动之就业创业纪录片创作大赛,中南财经政法大学就业指导服务中心,团体,2018-12-09
1044,201721050160,女,汉族,刑事司法学院,侦查学,侦查1701,院级技能竞赛,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-09
1045,201821040290,女,汉族,法学院,法学类,法1810,院级技能竞赛,优秀奖,法律实践技能大赛,法学实验中心,个体,2019-06-20
1046,201821020203,女,汉族,经济学院,国际商务,国商1801,院级技能竞赛,优秀奖,华中高校外语节之英文三行诗大赛,武汉理工大学外国语学院,个体,2019-05-30
1047,201721040197,女,汉族,文澜学院,经济管理试验班,经管1702,校级技能竞赛,二等奖,“外研社杯”全国英语写作大赛,教育部高等学校大学外语教学指导委员会(初赛),个体,2018-10-13
1048,201721040051,男,汉族,法学院,法学,外法1702,院级技能竞赛,二等奖,法律实践技能大赛,法学实验中心,团体,2019-06-09
1049,201721040054,女,汉族,法学院,法学,法1703,院级技能竞赛,二等奖,企业面试挑战赛,公共管理学院,个体,2019-04-29
1050,201721040701,男,汉族,法学院,法学,法1710,省级技能竞赛,优秀奖,“法理争鸣”湖北省高校法学专业辩论赛,湖北高校法学辩论联盟、武汉市文化局,团体,2019-04-22
1051,1602040224,男,汉族,经济学院,国际商务,国商1602,省级技能竞赛,二等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-04-13
1052,201721040146,女,汉族,法学院,法学（卓越）,卓越1701,省级技能竞赛,优秀奖,“普译奖”全国大学生翻译比赛,中国高等教育学会外语教学研究分会(复赛),个体,2018-10-08
1053,201729080366,男,侗族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1702,校级技能竞赛,三等奖,中南财经政法大学大学生数学竞赛,统计与数学学院,个体,2018-12-04
1054,201721110222,女,汉族,外国语学院,英语,英语1701,省级技能竞赛,三等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-05-12
1055,201821110050,女,汉族,财政税务学院,财政学（中英班）,国财1801,省级技能竞赛,三等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-05-12
1056,1609010134,男,汉族,统计与数学学院,信息与计算科学,信科1601,省级技能竞赛,三等奖,全国大学生数学建模竞赛（CUMCM）,中国工业与应用数学学会,团体,2018-12-01
1057,1609020141,女,汉族,统计与数学学院,统计学,统计1601,国家级技能竞赛,三等奖,全国大学生市场调查与分析大赛,教育部高等学校统计学类专业教学指导委员会 中国商业统计学会（国赛）,团体,2019-04-28
1058,201721090202,男,汉族,统计与数学学院,统计学,统计1701,校级技能竞赛,三等奖,“济世杯”系列就业指导活动之市场调查与分析大赛,统计与数学学院,团体,2019-04-17
1059,201721070131,男,汉族,财政税务学院,税收学,税务1701,国家级技能竞赛,三等奖,“乐研杯”全国财经高校大学生信息素养大赛,中国高等教育协会高等财经分会(决赛),个体,2018-12-07
1060,1603030137,男,汉族,金融学院,金融学（CFA）,CFA1601,省级技能竞赛,三等奖,全国大学生金融及衍生品知识竞赛,中国金融期货交易所 中国期货业协会（复赛）,个体,2019-06-30
1061,1607030104,女,汉族,财政税务学院,税收学,税务1601,校级技能竞赛,优秀奖,华为财务精英挑战赛,华为集团（校内选拔赛）,团体,2019-04-21
1062,1611060111,女,汉族,外国语学院,法语,法语1601,院级技能竞赛,一等奖,外语文化节系列比赛,外国语学院,个体,2018-11-08
1063,201721090086,女,汉族,财政税务学院,财政学（中英班）,国财1702,国家级技能竞赛,二等奖,全国税法知识竞赛（办税技能竞赛）,国家税务总局、中国注册税务师协会,个体,2018-10-25
1064,1611080104,女,汉族,外国语学院,商务英语,商英1601,省级技能竞赛,二等奖,中西部外语翻译大赛（决赛）,中西部外语翻译大赛组织委员会,个体,2019-07-18
1065,1603030114,女,汉族,金融学院,工程管理,工程1601,国家级技能竞赛,二等奖,全国大学生房地产策划大赛,中国建设教育协会（国赛）,个体,2018-10-22
1066,201721100022,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动关系,劳动1701,省级技能竞赛,三等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-05-12
1067,201721090074,女,汉族,统计与数学学院,信息与计算科学,信科1701,校级技能竞赛,三等奖,华中地区大学生数学建模邀请赛,湖北省工业与应用数学学会,团体,2019-06-04
1068,201821030328,女,汉族,金融学院,金融学类,金融1805,校级技能竞赛,二等奖,“外研社杯”全国英语写作大赛,教育部高等学校大学外语教学指导委员会(初赛),个体,2018-11-06
1069,1603100147,女,汉族,金融学院,房地产开发与管理,房产1601,国家级技能竞赛,一等奖,全国大学生房地产策划大赛,中国建设教育协会（国赛）,团体,2019-12-02
1070,1603010219,男,汉族,金融学院,金融学（CFA）,CFA1601,省级技能竞赛,优秀奖,全国大学生金融及衍生品知识竞赛,中国金融期货交易所 中国期货业协会（复赛）,个体,2019-07-16
1071,1612040121,女,汉族,新闻与文化传播学院,网络与新媒体,网媒1601,省级技能竞赛,优秀奖,全国大学生广告艺术大赛学院奖,中国广告协会,个体,2019-06-09
1072,1607010323,女,汉族,财政税务学院,财政学,财政1603,省级技能竞赛,一等奖,湖北省外语翻译大赛,湖北省翻译工作者协会(决赛),个体,2019-01-03
1073,201821050047,男,汉族,刑事司法学院,公安学类,公安1802,院级技能竞赛,优秀奖,“刑侦中南”案例演习大赛,共青团刑事司法学院委员会,团体,2019-05-08
1074,201721080011,女,蒙古族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1702,国家级技能竞赛,三等奖,大学生计算机设计大赛,教育部,团体,2019-08-30
1075,1603090140,女,汉族,金融学院,金融工程,金工1601,院级技能竞赛,一等奖,CFA全球投资分析大赛,CFA协会（校内赛）,个体,2019-05-30
1076,201721060448,女,汉族,工商管理学院,人力资源管理,人力1701,省级技能竞赛,二等奖,全国大学生人力资源管理知识技能竞赛,中国人力资源开发研究会（区域赛）,团体,2019-04-05
1077,1610080122,女,土家族,公共管理学院（公共管理硕士专业学位教育中心）,城市管理,城管1601,国家级技能竞赛,三等奖,全国大学生城市管理竞赛,中国区域科学协会城市管理专业委员会(决赛),团体,2018-10-13
1078,201821030044,女,汉族,金融学院,管理科学与工程类,管工1801,省级技能竞赛,三等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-05-12
1079,201721040164,女,汉族,法学院,法学,民商1702,院级技能竞赛,优秀奖,公务员面试挑战赛,公共管理学院,个体,2019-04-08
1080,201721110114,女,汉族,外国语学院,法语,法语1701,院级技能竞赛,二等奖,外语文化节之外语配音大赛,外国语学院,团体,2019-04-25
1081,201721060493,女,汉族,工商管理学院,工商管理,工商1702,院级技能竞赛,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2019-07-15
1082,1611080121,女,汉族,外国语学院,商务英语,商英1601,省级技能竞赛,一等奖,“亿学杯”全国商务英语实践技能大赛,中国国际贸易学会国际商务英语研究委员会,团体,2019-12-01
1083,1610010131,男,汉族,法学院,法学,民商1601,校级技能竞赛,二等奖,湖北省外语翻译大赛,湖北省翻译工作者协会(初赛),个体,2019-01-01
1084,201721120169,女,汉族,新闻与文化传播学院,数字媒体艺术,媒体1701,校级技能竞赛,三等奖,“济世杯”系列就业指导活动之就业创业纪录片创作大赛,中南财经政法大学就业指导服务中心,团体,2018-12-09
1085,201721080220,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（基地班）,会基1701,省级技能竞赛,优秀奖,“普译奖”全国大学生翻译比赛,中国高等教育学会外语教学研究分会(复赛),个体,2019-06-25
1086,1607030243,女,蒙古族,财政税务学院,税收学,税务1602,国家级技能竞赛,优秀奖,全国税法知识竞赛系列比赛,国家税务总局、中国注册税务师协会,个体,2018-10-01
1087,1609040133,女,汉族,信息与安全工程学院,电子商务（技术）,商务1602,省级技能竞赛,三等奖,大学生计算机设计大赛,教育部,团体,2019-06-06
1088,201721080213,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（ACCA）,ACCA1701,省级技能竞赛,二等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-05-12
1089,201721090180,女,汉族,统计与数学学院,信息与计算科学,信科1701,省级技能竞赛,二等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-05-20
1090,201721130040,女,汉族,信息与安全工程学院,信息管理与信息系统,信管1701,院级技能竞赛,二等奖,“安环杯”系列比赛,信息与安全工程学院,团体,2018-10-17
1091,1611080125,女,汉族,外国语学院,商务英语,商英1601,校级技能竞赛,三等奖,湖北省外语翻译大赛,湖北省翻译工作者协会(初赛),个体,2019-01-08
1092,1609010146,女,满族,统计与数学学院,信息与计算科学,信科1601,校级技能竞赛,一等奖,“济世杯”系列就业指导活动之市场调查与分析大赛,统计与数学学院,团体,2019-04-06
1093,201721120024,男,汉族,新闻与文化传播学院,网络与新媒体,网媒1701,校级技能竞赛,二等奖,“济世杯”系列就业指导活动之就业创业纪录片创作大赛,中南财经政法大学就业指导服务中心,团体,2018-12-09
1094,201821060359,男,汉族,工商管理学院,经济与贸易类,经贸1803,院级技能竞赛,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-14
1095,1609050114,女,汉族,信息与安全工程学院,计算机科学与技术,计科1601,省级技能竞赛,三等奖,大学生计算机设计大赛,教育部,团体,2019-05-05
1096,201721060039,女,汉族,工商管理学院,物流管理,物管1701,校级技能竞赛,三等奖,“外研社杯”全国英语阅读大赛,教育部高等学校大学外语教学指导委员会(初赛),个体,2018-11-05
1097,1609010113,女,汉族,金融学院,金融学,金融1602,院级技能竞赛,一等奖,CFA全球投资分析大赛,CFA协会（校内赛）,团体,2019-05-30
1098,201721100153,男,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1701,校级技能竞赛,优秀奖,“济世杯”系列就业指导活动之就业创业知识竞赛,文澜学院,个体,2019-05-01
1099,1603080225,女,汉族,金融学院,投资学,投资1602,省级技能竞赛,三等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-05-12
1100,1611000134,男,汉族,外国语学院,英语,英语1601,省级技能竞赛,优秀奖,“普译奖”全国大学生翻译比赛,中国高等教育学会外语教学研究分会(复赛),个体,2019-06-20
1101,1607030221,女,汉族,财政税务学院,税收学,税务1602,院级技能竞赛,三等奖,税务精英挑战赛,财政税务学院,个体,2019-05-26
1102,1609120104,男,汉族,统计与数学学院,金融数学,金数1601,国家级技能竞赛,二等奖,全国大学生数学建模竞赛（CUMCM）,中国工业与应用数学学会,团体,2018-11-07
1103,201721040211,女,汉族,法学院,法学,法1709,省级技能竞赛,优秀奖,湖北省外语翻译大赛,湖北省翻译工作者协会(决赛),个体,2018-11-23
1104,201821040064,女,汉族,法学院,法学类,法1804,省级技能竞赛,三等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-06-20
1105,201721020262,女,汉族,经济学院,国际商务,国商1702,院级技能竞赛,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-14
1106,1611030203,女,汉族,法学院,法学,民商1601,省级技能竞赛,三等奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(初赛),个体,2019-05-12
1107,201721060353,女,汉族,工商管理学院,电子商务（管理）,商务1701,校级技能竞赛,三等奖,中南财经政法大学大学生数学竞赛,统计与数学学院,个体,2018-12-04
1108,201721030178,男,汉族,金融学院,工程管理,工程1701,校级技能竞赛,二等奖,中南财经政法大学大学生数学竞赛,统计与数学学院,个体,2018-12-04
1109,201721060039,女,汉族,工商管理学院,物流管理,物管1701,省级技能竞赛,三等奖,湖北省外语翻译大赛,湖北省翻译工作者协会(决赛),个体,2019-01-05
1110,201721040536,女,汉族,法学院,法学,法1705,院级技能竞赛,优秀奖,法律实践技能大赛,法学实验中心,个体,2019-06-06
1111,1604070213,女,汉族,法学院,法学,外法1602,院级技能竞赛,优秀奖,公务员面试挑战赛,公共管理学院,个体,2019-04-12
1112,1608010317,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1603,省级技能竞赛,优秀奖,华为财务精英挑战赛,华为集团（区域校际赛）,个体,2019-04-21
1113,201721090086,女,汉族,财政税务学院,财政学（中英班）,国财1702,省级技能竞赛,优秀奖,“普译奖”全国大学生翻译比赛,中国高等教育学会外语教学研究分会(复赛),个体,2019-05-05
1114,201721130135,女,汉族,金融学院,金融学,金融1702,省级技能竞赛,优秀奖,“普译奖”全国大学生翻译比赛,中国高等教育学会外语教学研究分会(复赛),个体,2019-05-01
1115,201721060195,男,汉族,工商管理学院,工商管理（国际班）,工商国际1701,省级技能竞赛,三等奖,（新加坡）全球品牌策划大赛,全球华人营销联盟（GCMF） 教育部高等学校经济与贸易类专业教学指导委员会（区域赛）,团体,2019-08-30
1116,1606040248,女,瑶族,工商管理学院,工商管理,工商1602,省级技能竞赛,三等奖,“普译奖”全国大学生翻译比赛,中国高等教育学会外语教学研究分会(复赛),个体,2019-06-13
1117,1602010413,男,汉族,经济学院,经济学,经济1604,院级技能竞赛,一等奖,“在商言商”班级辩论赛,工商管理学院,团体,2019-06-23
1118,201721120039,男,汉族,法学院,法学,民商1702,省级技能竞赛,优秀奖,湖北省高校新闻专业辩论联盟赛,湖北高校新闻联盟,团体,2018-11-30
1119,201721090207,男,汉族,统计与数学学院,统计学,统计1701,省级技能竞赛,二等奖,全国大学生市场调查与分析大赛,教育部高等学校统计学类专业教学指导委员会 中国商业统计学会（区域赛）,团体,2019-04-30
1120,201721040533,女,汉族,法学院,法学,民商1702,院级技能竞赛,优秀奖,法律实践技能大赛,法学实验中心,个体,2019-06-06
1121,201821130034,男,汉族,信息与安全工程学院,计算机类,信息1804,院级技能竞赛,三等奖,“中南杯”计算机设计大赛,中南财经政法大学信息与安全工程学院,团体,2019-04-14
1122,1609040117,男,汉族,信息与安全工程学院,电子商务（技术）,商务1602,国家级技能竞赛,二等奖,大学生计算机设计大赛,教育部,团体,2019-08-11
1123,201821050004,女,汉族,刑事司法学院,公安学类,公安1803,院级技能竞赛,二等奖,“刑侦中南”案例演习大赛,共青团刑事司法学院委员会,团体,2019-09-04
1124,201821090033,女,汉族,统计与数学学院,金融数学,金数1801,省级技能竞赛,三等奖,“希望之星”英语风采大赛,中央电视台,个体,2019-05-18
1125,1608030326,男,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1603,省级技能竞赛,三等奖,华为财务精英挑战赛,华为集团（区域校际赛）,个体,2019-05-12
1126,201721060348,女,汉族,金融学院,金融学,金融1701,院级技能竞赛,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2019-05-01
1127,1608010230,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（基地班）,会基1601,院级技能竞赛,优秀奖,未来会计师大赛,经济学院,个体,2018-11-01
1128,1609010141,男,汉族,统计与数学学院,信息与计算科学,信科1601,校级技能竞赛,二等奖,“济世杯”系列就业指导活动之市场调查与分析大赛,统计与数学学院,团体,2019-04-08
1129,1606060101,女,汉族,工商管理学院,人力资源管理,人力1601,省级技能竞赛,一等奖,全国大学生人力资源管理知识技能竞赛,中国人力资源开发研究会（区域赛）,团体,2019-04-27
1130,201721040653,女,汉族,刑事司法学院,法学（司）,司法1702,院级技能竞赛,优秀奖,“刑侦中南”案例演习大赛,共青团刑事司法学院委员会,团体,2019-05-12
1131,1609020124,男,汉族,统计与数学学院,统计学,统计1601,院级技能竞赛,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2019-06-06
1132,201721020047,男,汉族,经济学院,经济学,经济1704,校级技能竞赛,优秀奖,“济世杯”系列就业指导活动之就业创业知识竞赛,文澜学院,个体,2019-05-10
1133,1611060131,女,汉族,外国语学院,法语,法语1601,院级技能竞赛,三等奖,外国语学院-法语演讲比赛,外国语学院,个体,2018-09-20
1134,201721060375,女,汉族,工商管理学院,旅游管理,旅游1701,校级技能竞赛,三等奖,“外研社杯”全国英语写作大赛,教育部高等学校大学外语教学指导委员会(初赛),个体,2018-10-18
1135,201821120126,男,汉族,法学院,法学（中美）,国法1801,省级技能竞赛,一等奖,“外研社杯”全国大学生英语辩论赛,教育部高等学校大学外语教学指导委员会（区赛）,个体,2019-04-24
1136,1604080112,女,汉族,法学院,法学（卓越）,卓越1601,国家级技能竞赛,一等奖,Philip C.Jessup(杰赛普)国际法模拟法庭中国选拔赛,美国国际法学生联合会、美国国际法学会,团体,2019-02-28
1137,1611080125,女,汉族,外国语学院,商务英语,商英1601,院级技能竞赛,一等奖,外语文化节系列比赛,外国语学院,个体,2018-11-29
1138,201721110218,女,汉族,外国语学院,英语,英语1702,省级技能竞赛,三等奖,中西部外语翻译大赛（决赛）,中西部外语翻译大赛组织委员会,个体,2019-06-10
1139,1606040105,女,汉族,工商管理学院,工商管理,工商1601,院级技能竞赛,二等奖,外语文化节之外语配音大赛,外国语学院,团体,2019-04-25
1140,201721040565,女,汉族,法学院,法学,法1704,国家级技能竞赛,优秀奖,全国大学生英语竞赛,高等学校大学外语教学指导委员会(决赛),个体,2019-04-14
1141,201721110266,男,汉族,外国语学院,俄语,俄语1701,国家级技能竞赛,优秀奖,全国高校俄语大赛,教育部国际合作与交流司,个体,2018-10-28
1142,201721080071,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1701,院级技能竞赛,一等奖,中南会院杯企业联合面试挑战赛,会计学院,个体,2018-12-20
1143,1602040216,女,汉族,经济学院,国际商务,国商1602,国家级技能竞赛,一等奖,全国高校商业精英挑战赛商务谈判竞赛,教育部高等学校经济与贸易类专业教学指导委员会、中国国际贸易促进委员会商业行业分会(总决赛),团体,2018-11-24
1144,1603100121,女,汉族,金融学院,房地产开发与管理,房产1601,省级技能竞赛,三等奖,全国大学生房地产策划大赛,中国建设教育协会（区域赛）,团体,2018-10-15
1145,1608010124,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1601,国家级技能竞赛,一等奖,“外研社杯”全国英语阅读大赛,教育部高等学校大学外语教学指导委员会(决赛),个体,2019-03-07
1146,1611080121,女,汉族,外国语学院,商务英语,商英1601,省级技能竞赛,二等奖,中西部外语翻译大赛（决赛）,中西部外语翻译大赛组织委员会,个体,2019-03-06
