id,number,gender,nation,academy,profession,class,competition_level,award_level,award_name,organization,award_type,award_date
928,1606060139,女,汉族,工商管理学院,人力资源管理,人力1601,校级文艺赛事,三等奖,“楚才杯”作文竞赛,武汉市教育局,个体,2018-06-25
929,201821080260,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（ACCA）,ACCA1801,院级文艺赛事,三等奖,班级凝聚力展示大赛,会计学院,团体,2019-04-30
930,201821090272,男,汉族,统计与数学学院,金融数学,金数1801,院级文艺赛事,一等奖,"""诗颂中南""朗诵比赛",统计与数学学院,团体,2018-12-14
931,201821090200,女,汉族,统计与数学学院,统计学类,统计1802,院级文艺赛事,一等奖,"""诗颂中南""朗诵比赛",统计与数学学院,团体,2019-01-22
932,201821040645,女,汉族,法学院,法学类,法1809,院级文艺赛事,二等奖,法学院青年颂比赛,法学院,团体,2019-04-14
933,1606060103,男,汉族,工商管理学院,人力资源管理,人力1601,院级文艺赛事,一等奖,院级摄影比赛,各学院,个体,2019-06-04
934,201821120130,女,汉族,法学院,法学类,法1804,校级文艺赛事,二等奖,“大学启程”新生征文大赛,中南财经政法大学党委宣传部,个体,2018-12-09
935,201821120123,女,汉族,新闻与文化传播学院,新闻传播学类,新闻1802,院级文艺赛事,一等奖,“中华颂”诗词大赛,新闻与文化传播学院 刑事司法学院,团体,2018-11-15
936,201821090005,女,汉族,统计与数学学院,统计学类,统计1802,校级文艺赛事,优秀奖,“希贤杯”系列竞赛之“足尖上的青春”校园舞蹈大赛,共青团中南财经政法大学委员会,团体,2019-05-19
937,201821040472,男,汉族,法学院,法学类,法1809,院级文艺赛事,二等奖,法学院青年颂比赛,法学院,团体,2019-04-14
938,201821070118,女,汉族,财政税务学院,财政学类,财政1804,校级文艺赛事,三等奖,“希贤杯”系列竞赛之“足尖上的青春”校园舞蹈大赛,共青团中南财经政法大学委员会,团体,2019-05-19
939,201821080150,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1804,院级文艺赛事,二等奖,班级凝聚力展示大赛,会计学院,团体,2019-04-30
940,201821030004,女,汉族,金融学院,金融学类,金融1801,院级文艺赛事,优秀奖,交谊舞大赛,金融学院,团体,2018-12-08
941,201821030285,女,汉族,金融学院,金融学类,金融1806,院级文艺赛事,优秀奖,交谊舞大赛,金融学院,团体,2018-11-25
942,201721040057,女,汉族,法学院,法学,法制1701,院级文艺赛事,优秀奖,”灋说青年“系列比赛,法学院,团体,2019-05-09
943,1612040142,男,汉族,新闻与文化传播学院,广播电视学,广电1601,校级文艺赛事,一等奖,“希贤杯”系列竞赛之新媒体项目创意大赛,共青团中南财经政法大学委员会,团体,2018-10-28
944,201821250116,女,汉族,中韩新媒体学院,电影学（影像）,影像1804,院级文艺赛事,三等奖,“中华颂”诗词大赛,新闻与文化传播学院 刑事司法学院,团体,2018-11-28
945,201721040432,女,汉族,法学院,法学,法1705,院级文艺赛事,二等奖,”灋说青年“系列比赛,法学院,团体,2019-05-23
946,201821090033,女,汉族,统计与数学学院,金融数学,金数1801,院级文艺赛事,一等奖,"""诗颂中南""朗诵比赛",统计与数学学院,团体,2018-12-15
947,201821030366,女,汉族,金融学院,金融学类,金融1802,院级文艺赛事,三等奖,交谊舞大赛,金融学院,团体,2018-11-24
948,201721020176,男,汉族,经济学院,经济学,经济1702,院级文艺赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-12-26
949,201721050100,女,汉族,刑事司法学院,治安学,治安1701,校级文艺赛事,三等奖,“希贤杯”系列竞赛之新媒体项目创意大赛,共青团中南财经政法大学委员会,团体,2018-10-28
950,201821030075,女,汉族,金融学院,金融学类,金融1803,院级文艺赛事,优秀奖,交谊舞大赛,金融学院,团体,2018-11-05
951,201821040236,女,汉族,法学院,法学类,法1810,院级文艺赛事,二等奖,“中华颂”诗词大赛,新闻与文化传播学院 刑事司法学院,团体,2018-10-20
952,201721120204,女,回族,新闻与文化传播学院,广播电视学,广电1701,校级文艺赛事,二等奖,“希贤杯”系列竞赛之“足尖上的青春”校园舞蹈大赛,共青团中南财经政法大学委员会,团体,2019-05-08
953,201821070194,女,汉族,财政税务学院,财政学类,财政1802,校级文艺赛事,优秀奖,“青云杯”诗文书画摄影大赛,中南财经政法大学体育部 教务部,团体,2018-10-25
954,201828020154,女,汉族,经济学院,经济学,经济1801,院级文艺赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-12-09
955,201821030333,女,侗族,金融学院,金融学（中美）,国金1801,院级文艺赛事,优秀奖,交谊舞大赛,金融学院,团体,2018-11-24
956,201821030314,女,汉族,金融学院,金融学类,金融1803,院级文艺赛事,优秀奖,交谊舞大赛,金融学院,团体,2018-11-24
957,201821030126,男,汉族,金融学院,金融学类,金融1803,院级文艺赛事,优秀奖,交谊舞大赛,金融学院,团体,2018-11-24
958,201821050140,男,汉族,刑事司法学院,公安学类,公安1802,校级文艺赛事,一等奖,“希贤杯”系列竞赛之“足尖上的青春”校园舞蹈大赛,共青团中南财经政法大学委员会,团体,2019-05-19
959,201821020186,女,汉族,经济学院,经济学,经济1803,院级文艺赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-10
960,201821090157,女,汉族,统计与数学学院,统计学类,统计1803,院级文艺赛事,二等奖,"""诗颂中南""朗诵比赛",统计与数学学院,团体,2018-12-15
961,201721130013,女,汉族,经济学院,国际商务（中法）,国商1703,院级文艺赛事,优秀奖,“艺统经年”剧艺大赛,统计与数学学院 经济学院,团体,2019-04-28
962,201721050028,男,汉族,刑事司法学院,治安学,治安1701,校级文艺赛事,三等奖,“希贤杯”系列竞赛之新媒体项目创意大赛,共青团中南财经政法大学委员会,团体,2018-10-28
963,201821090145,女,汉族,统计与数学学院,统计学类,统计1801,院级文艺赛事,一等奖,"""诗颂中南""朗诵比赛",统计与数学学院,团体,2019-08-31
964,201821060083,男,汉族,财政税务学院,财政学类,财政1804,校级文艺赛事,三等奖,“我的新生书单”主题征文比赛,中南财经政法大学图书馆,个体,2018-12-12
965,201721070075,男,汉族,财政税务学院,税收学,税务1701,院级文艺赛事,一等奖,院级摄影比赛,各学院,个体,2018-12-03
966,201821080091,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1801,院级文艺赛事,一等奖,班级凝聚力展示大赛,会计学院,团体,2019-04-30
967,1602010413,男,汉族,经济学院,经济学,经济1604,院级文艺赛事,三等奖,院级摄影比赛,各学院,个体,2018-12-01
968,201821040462,女,满族,法学院,法学类,法1807,校级文艺赛事,二等奖,“希贤杯”系列竞赛之“足尖上的青春”校园舞蹈大赛,共青团中南财经政法大学委员会,团体,2019-05-21
969,201828060334,女,汉族,工商管理学院,工商管理类,工商1809,校级文艺赛事,一等奖,“清风妙笔书廉心”廉政文化作品大赛,中南财经政法大学纪检监察部,个体,2019-06-06
970,201821130006,女,回族,信息与安全工程学院,计算机类,信息1801,校级文艺赛事,一等奖,“青云杯”诗文书画摄影大赛,中南财经政法大学体育部 教务部,个体,2018-10-25
971,201821120048,男,汉族,新闻与文化传播学院,新闻传播学类,新闻1801,校级文艺赛事,二等奖,“希贤杯”系列竞赛之“足尖上的青春”校园舞蹈大赛,共青团中南财经政法大学委员会,团体,2019-05-19
972,201821070136,女,汉族,财政税务学院,财政学类,财政1804,校级文艺赛事,二等奖,“青云杯”诗文书画摄影大赛,中南财经政法大学体育部 教务部,个体,2018-10-25
973,201821130237,男,汉族,信息与安全工程学院,环境工程,环境1801,校级文艺赛事,三等奖,“青云杯”诗文书画摄影大赛,中南财经政法大学体育部 教务部,个体,2019-01-01
974,201821060399,女,汉族,工商管理学院,工商管理类,工商1802,院级文艺赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2019-03-01
975,201821050183,女,汉族,刑事司法学院,公安学类,公安1801,院级文艺赛事,三等奖,“一二·九”诗词（诗歌散文）大赛,各学院分团委,团体,2018-11-03
976,201721130184,男,汉族,信息与安全工程学院,计算机科学与技术,计科1701,校级文艺赛事,三等奖,“希贤杯”系列竞赛之新媒体项目创意大赛,共青团中南财经政法大学委员会,团体,2019-09-08
977,201821140016,女,汉族,法学院,法学类,法1814,校级文艺赛事,三等奖,“我的新生书单”主题征文比赛,中南财经政法大学图书馆,个体,2018-12-01
978,201821020018,女,壮族,经济学院,国际商务,国商1802,院级文艺赛事,二等奖,“学蕴中南”诗歌朗诵比赛,经济学院,团体,2018-11-08
979,201721040561,女,维吾尔族,法学院,法学,法1701,院级文艺赛事,三等奖,法学院青年颂比赛,法学院,团体,2019-04-14
980,201821070100,女,汉族,财政税务学院,财政学类,财政1801,院级文艺赛事,二等奖,新生风采（才艺）大赛,各学院团委,团体,2018-11-29
981,201821100152,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,公共管理类,公管1801,院级文艺赛事,优秀奖,新生风采（才艺）大赛,各学院团委,团体,2018-11-25
982,201721040181,女,汉族,法学院,法学,法1705,院级文艺赛事,二等奖,院级摄影比赛,各学院,个体,2019-05-05
983,201721040259,女,汉族,法学院,法学,法1701,院级文艺赛事,三等奖,法学院青年颂比赛,法学院,团体,2019-04-14
984,201821140058,女,汉族,哲学院,哲学,哲学1801,校级文艺赛事,优秀奖,“希贤杯”系列竞赛之“足尖上的青春”校园舞蹈大赛,共青团中南财经政法大学委员会,团体,2019-05-19
985,201821100116,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动关系,劳动1801,院级文艺赛事,二等奖,新生风采（才艺）大赛,各学院团委,团体,2018-11-01
986,201721040368,男,撒拉族,法学院,法学,法1707,院级文艺赛事,优秀奖,法学院青年颂比赛,法学院,团体,2018-04-15
987,201821090295,女,汉族,统计与数学学院,金融数学,金数1802,院级文艺赛事,一等奖,"""诗颂中南""朗诵比赛",统计与数学学院,团体,2019-09-25
988,201721130165,女,汉族,金融学院,金融工程,金工1701,院级文艺赛事,优秀奖,院级摄影比赛,各学院,个体,2019-04-08
989,1611080211,男,汉族,公共管理学院（公共管理硕士专业学位教育中心）,行政管理,行管1601,院级文艺赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2019-07-31
990,201721040150,女,汉族,法学院,法学,法1701,院级文艺赛事,三等奖,”灋说青年“系列比赛,法学院,团体,2019-05-18
991,201821100052,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动关系,劳动1801,院级文艺赛事,二等奖,新生风采（才艺）大赛,各学院团委,团体,2018-11-25
992,201823030508,男,汉族,金融学院,金融学（CFA）,CFA1801,院级文艺赛事,二等奖,交谊舞大赛,金融学院,团体,2018-11-24
993,201729040856,女,彝族,法学院,法学,法1710,院级文艺赛事,三等奖,法学院青年颂比赛,法学院,团体,2019-04-14
994,201721040032,女,蒙古族,法学院,法学,法1701,院级文艺赛事,三等奖,”灋说青年“系列比赛,法学院,团体,2019-05-25
995,201821080105,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（ACCA）,ACCA1801,院级文艺赛事,三等奖,班级凝聚力展示大赛,会计学院,团体,2019-04-30
996,201821040598,女,汉族,法学院,法学类,法1809,院级文艺赛事,二等奖,法学院青年颂比赛,法学院,团体,2019-04-14
997,201821020124,男,汉族,经济学院,经济学,经济1804,院级文艺赛事,三等奖,“学蕴中南”诗歌朗诵比赛,经济学院,团体,2018-11-07
998,201821040093,男,汉族,法学院,法学类,法1805,院级文艺赛事,三等奖,“一二·九”诗词（诗歌散文）大赛,各学院分团委,个体,2018-12-31
999,201721040749,女,汉族,法学院,法学,民商1701,院级文艺赛事,一等奖,法学院青年颂比赛,法学院,团体,2019-04-14
1000,201721050033,女,汉族,刑事司法学院,边防管理,边管1701,校级文艺赛事,三等奖,“希贤杯”系列竞赛之诗歌散文创作朗诵大赛,共青团中南财经政法大学委员会,个体,2018-12-07
1001,201821100170,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,公共管理类,公管1802,院级文艺赛事,三等奖,新生风采（才艺）大赛,各学院团委,团体,2018-11-26
1002,201821050106,男,汉族,刑事司法学院,公安学类,公安1804,校级文艺赛事,一等奖,“希贤杯”系列竞赛之“足尖上的青春”校园舞蹈大赛,共青团中南财经政法大学委员会,团体,2019-05-19
1003,201721020088,女,汉族,经济学院,经济学,经济1703,校级文艺赛事,三等奖,“清风妙笔书廉心”廉政文化作品大赛,中南财经政法大学纪检监察部,个体,2018-07-05
1004,201721250054,女,汉族,中韩新媒体学院,电影学（影像）,影像1704,校级文艺赛事,一等奖,“典赞青春”优秀本科生颁奖典礼优秀团队,中南财经政法大学学生工作部,团体,2019-01-03
1005,201721130142,女,汉族,信息与安全工程学院,安全工程,安全1701,校级文艺赛事,三等奖,“希贤杯”系列竞赛之“足尖上的青春”校园舞蹈大赛,共青团中南财经政法大学委员会,团体,2019-05-19
1006,201821090082,女,汉族,统计与数学学院,统计学类,统计1802,院级文艺赛事,优秀奖,“青葱记忆”线上风采大赛,统计与数学学院,个体,2018-10-15
1007,201721090051,女,汉族,统计与数学学院,应用统计学,应统1701,院级文艺赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-09
1008,201821090266,女,汉族,统计与数学学院,经济统计学,经统1801,院级文艺赛事,二等奖,"""诗颂中南""朗诵比赛",统计与数学学院,团体,2018-12-15
1009,201821070171,男,汉族,财政税务学院,财政学（中英班）,国财1801,院级文艺赛事,三等奖,新生风采（才艺）大赛,各学院团委,团体,2018-11-29
1010,201821030473,女,汉族,金融学院,管理科学与工程类,管工1802,校级文艺赛事,三等奖,“旅程”微视频大赛,中南财经政法大学学生工作部,个体,2018-09-06
1011,201821110029,女,汉族,外国语学院,日语,日语1802,院级文艺赛事,二等奖,院级摄影比赛,各学院,个体,2018-11-26
1012,201821020176,女,汉族,经济学院,国际商务（中法）,国商1803,院级文艺赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-12-09
1013,201821080114,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1801,院级文艺赛事,一等奖,班级凝聚力展示大赛,会计学院,团体,2019-10-30
1014,201821090196,女,汉族,统计与数学学院,统计学类,统计1803,校级文艺赛事,优秀奖,“希贤杯”系列竞赛之“足尖上的青春”校园舞蹈大赛,共青团中南财经政法大学委员会,团体,2019-05-19
1015,201821100146,男,汉族,公共管理学院（公共管理硕士专业学位教育中心）,公共管理类,公管1805,院级文艺赛事,一等奖,新生风采（才艺）大赛,各学院团委,团体,2018-11-25
1016,201721060016,男,汉族,工商管理学院,工商管理,工商1701,院级文艺赛事,优秀奖,五四青年演讲比赛,工商管理学院,个体,2019-05-04
1017,201821030154,男,汉族,金融学院,金融学（CFA）,CFA1801,院级文艺赛事,二等奖,交谊舞大赛,金融学院,团体,2018-11-24
1018,201821120112,女,汉族,新闻与文化传播学院,汉语言文学,中文1801,校级文艺赛事,优秀奖,“大学启程”新生征文大赛,中南财经政法大学党委宣传部,团体,2018-12-09
1019,201721050043,男,汉族,刑事司法学院,侦查学,职侦1701,院级文艺赛事,三等奖,“一二·九”诗词（诗歌散文）大赛,各学院分团委,个体,2019-12-01
1020,201721040312,女,汉族,法学院,法学,法1710,院级文艺赛事,三等奖,法学院青年颂比赛,法学院,团体,2019-04-14
1021,201721250208,男,汉族,中韩新媒体学院,电影学（影像）,影像1704,省级文艺赛事,三等奖,湖北高校“寻找长江新星”系列活动,中共武汉市委宣传部,团体,2018-12-21
1022,201829030488,男,满族,金融学院,金融学类,金融1803,校级文艺赛事,二等奖,“我的大学 我的梦”本科新生征文活动,中南财经政法大学学工部,个体,2019-09-07
1023,201721040729,女,汉族,法学院,法学,法1709,院级文艺赛事,三等奖,法学院青年颂比赛,法学院,团体,2019-04-14
1024,201821040419,男,汉族,法学院,法学类,法1809,院级文艺赛事,二等奖,法学院青年颂比赛,法学院,团体,2019-04-14
1025,201721040522,女,汉族,法学院,法学,法1709,院级文艺赛事,优秀奖,法学院青年颂比赛,法学院,团体,2019-04-01
1026,201821090285,女,瑶族,统计与数学学院,金融数学,金数1801,院级文艺赛事,一等奖,暂无数据,统计与数学学院,团体,2018-12-15
1027,201821020190,女,汉族,经济学院,经济学,经济1801,院级文艺赛事,二等奖,“学蕴中南”诗歌朗诵比赛,经济学院,团体,2018-11-17
1028,201821020162,女,汉族,经济学院,国际商务,国商1802,院级文艺赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-12-09
1029,201821020005,女,汉族,经济学院,国际商务,国商1801,院级文艺赛事,三等奖,“学蕴中南”诗歌朗诵比赛,经济学院,团体,2018-11-07
1030,201721020122,女,汉族,经济学院,经济学,经济1703,院级文艺赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-12-01
1031,201821100220,男,汉族,公共管理学院（公共管理硕士专业学位教育中心）,公共管理类,公管1801,校级文艺赛事,三等奖,“清风妙笔书廉心”廉政文化作品大赛,中南财经政法大学纪检监察部,个体,2019-06-28
1032,201721040270,女,汉族,法学院,法学,民商1701,院级文艺赛事,一等奖,法学院青年颂比赛,法学院,团体,2019-04-14
1033,201721040198,女,汉族,法学院,法学,民商1701,院级文艺赛事,一等奖,法学院青年颂比赛,法学院,团体,2019-03-30
1034,201821020055,女,汉族,经济学院,经济学,经济1803,校级文艺赛事,三等奖,“希贤杯”系列竞赛之诗歌散文创作朗诵大赛,共青团中南财经政法大学委员会,团体,2018-11-03
1035,201721100272,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,城市管理,城管1701,校级文艺赛事,二等奖,“希贤杯”系列竞赛之新媒体项目创意大赛,共青团中南财经政法大学委员会,团体,2018-11-16
1036,201821030432,女,汉族,金融学院,金融学类,金融1808,院级文艺赛事,三等奖,交谊舞大赛,金融学院,团体,2018-11-24
1037,201821030428,男,土家族,金融学院,金融学类,金融1808,院级文艺赛事,三等奖,交谊舞大赛,金融学院,团体,2018-11-24
1038,201721020039,女,汉族,经济学院,国际商务,国商1702,院级文艺赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-12-07
1039,201721040535,女,汉族,法学院,法学,法1706,院级文艺赛事,三等奖,法学院青年颂比赛,法学院,团体,2019-04-14
1040,1606050103,女,汉族,工商管理学院,市场营销,市营1601,校级文艺赛事,二等奖,“楚才杯”作文竞赛,武汉市教育局,个体,2018-05-31
1041,201821030316,女,汉族,金融学院,金融学类,金融1808,院级文艺赛事,三等奖,交谊舞大赛,金融学院,团体,2018-11-24
1042,201821020113,男,汉族,经济学院,经济学,经济1801,院级文艺赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-12-09
1043,201721040104,女,汉族,法学院,法学,法1709,院级文艺赛事,优秀奖,法学院青年颂比赛,法学院,团体,2019-04-14
1044,201721040549,女,汉族,法学院,法学,法1709,院级文艺赛事,三等奖,法学院青年颂比赛,法学院,团体,2019-04-14
1045,201721040252,女,汉族,法学院,法学,法1709,院级文艺赛事,三等奖,法学院青年颂比赛,法学院,团体,2019-04-14
1046,201821320023,女,汉族,文澜学院,经济管理试验班,经管1801,校级文艺赛事,优秀奖,“希贤杯”系列竞赛之“足尖上的青春”校园舞蹈大赛,共青团中南财经政法大学委员会,团体,2019-05-19
1047,201821030216,女,汉族,金融学院,金融学类,金融1801,院级文艺赛事,优秀奖,交谊舞大赛,金融学院,团体,2018-10-09
1048,201821030021,男,汉族,金融学院,金融学类,金融1805,院级文艺赛事,优秀奖,交谊舞大赛,金融学院,团体,2018-11-26
1049,201821040721,女,汉族,法学院,法学类,法1810,校级文艺赛事,一等奖,“大学启程”新生征文大赛,中南财经政法大学党委宣传部,团体,2018-12-09
1050,201821030145,男,汉族,金融学院,金融学类,金融1803,院级文艺赛事,优秀奖,交谊舞大赛,金融学院,团体,2018-11-24
1051,201821120156,女,汉族,新闻与文化传播学院,数字媒体艺术,媒体1802,院级文艺赛事,三等奖,其他（见附件）,其他（见附件）,团体,2018-11-04
1052,201721080223,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（基地班）,会基1701,校级文艺赛事,二等奖,“一二·九”诗词（诗歌散文）大赛,共青团中南财经政法大学委员会（希贤杯）,个体,2018-12-09
1053,201721080317,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1702,校级文艺赛事,一等奖,“青云杯”诗文书画摄影大赛,中南财经政法大学体育部 教务部,个体,2018-10-25
1054,201721050052,男,汉族,刑事司法学院,治安学,治安1701,院级文艺赛事,二等奖,“一二·九”诗词（诗歌散文）大赛,各学院分团委,个体,2018-12-10
1055,201721040355,女,汉族,法学院,法学,法1710,院级文艺赛事,三等奖,法学院青年颂比赛,法学院,团体,2019-04-14
1056,1612090221,女,汉族,新闻与文化传播学院,数字媒体艺术,媒体1602,校级文艺赛事,三等奖,“青云杯”诗文书画摄影大赛,中南财经政法大学体育部 教务部,个体,2018-10-25
1057,201821140051,女,汉族,哲学院,哲学,哲学1801,校级文艺赛事,优秀奖,“希贤杯”系列竞赛之“足尖上的青春”校园舞蹈大赛,共青团中南财经政法大学委员会,团体,2019-05-19
1058,201821090003,女,回族,统计与数学学院,金融数学,金数1801,院级文艺赛事,一等奖,"""诗颂中南""朗诵比赛",统计与数学学院,团体,2018-12-15
1059,201721040453,男,汉族,法学院,法学,法1707,院级文艺赛事,优秀奖,法学院青年颂比赛,法学院,团体,2019-04-14
1060,201721060163,女,汉族,法学院,法学,法1701,院级文艺赛事,三等奖,法学院青年颂比赛,法学院,团体,2019-03-20
1061,201721040603,男,汉族,法学院,法学,民商1701,院级文艺赛事,一等奖,法学院青年颂比赛,法学院,团体,2019-04-14
1062,1607030211,女,汉族,财政税务学院,税收学,税务1602,校级文艺赛事,三等奖,“清风妙笔书廉心”廉政文化作品大赛,中南财经政法大学纪检监察部,个体,2019-06-28
1063,201721040222,男,汉族,法学院,法学,法制1702,院级文艺赛事,三等奖,”灋说青年“系列比赛,法学院,团体,2019-04-04
1064,201721070159,男,汉族,财政税务学院,财政学,财政1703,院级文艺赛事,三等奖,新生风采（才艺）大赛,各学院团委,团体,2018-11-30
1065,1604070202,女,汉族,金融学院,金融工程,金工1601,校级文艺赛事,三等奖,“青云杯”诗文书画摄影大赛,中南财经政法大学体育部 教务部,个体,2018-10-25
1066,201821100219,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动关系,劳动1801,院级文艺赛事,二等奖,新生风采（才艺）大赛,各学院团委,团体,2018-11-25
1067,201821020094,女,汉族,经济学院,国际商务,国商1801,院级文艺赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-09
1068,201721020244,男,汉族,经济学院,国际商务,国商1702,院级文艺赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2019-05-05
1069,201721050160,女,汉族,刑事司法学院,侦查学,侦查1701,校级文艺赛事,三等奖,“希贤杯”系列竞赛之新媒体项目创意大赛,共青团中南财经政法大学委员会,团体,2018-10-09
1070,201721130066,女,汉族,信息与安全工程学院,安全工程,安全1701,校级文艺赛事,三等奖,“希贤杯”系列竞赛之新媒体项目创意大赛,共青团中南财经政法大学委员会,团体,2018-10-18
1071,201721040296,男,汉族,法学院,法学,法1709,院级文艺赛事,优秀奖,法学院青年颂比赛,法学院,团体,2019-04-14
1072,1612040340,女,汉族,新闻与文化传播学院,新闻学,新闻1601,校级文艺赛事,优秀奖,影像中南文化艺术节,中南财经政法大学党委宣传部,团体,2018-11-27
1073,1607010337,女,怒族,财政税务学院,财政学,财政1603,院级文艺赛事,二等奖,新生风采（才艺）大赛,各学院团委,团体,2018-11-12
1074,1605060210,男,汉族,刑事司法学院,法学（司）,司法1602,校级文艺赛事,一等奖,“青云杯”诗文书画摄影大赛,中南财经政法大学体育部 教务部,个体,2018-10-25
1075,201721020139,女,汉族,经济学院,国际商务,国商1701,院级文艺赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-11-28
1076,201821100227,女,土家族,公共管理学院（公共管理硕士专业学位教育中心）,公共管理类,公管1803,院级文艺赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-11-25
1077,201721020152,女,汉族,经济学院,经济学,经济1701,校级文艺赛事,三等奖,“青云杯”诗文书画摄影大赛,中南财经政法大学体育部 教务部,个体,2019-10-25
1078,201821030149,男,汉族,金融学院,金融学类,金融1805,院级文艺赛事,优秀奖,交谊舞大赛,金融学院,团体,2018-11-24
1079,201821090233,女,汉族,统计与数学学院,金融数学,金数1801,院级文艺赛事,一等奖,"""诗颂中南""朗诵比赛",统计与数学学院,团体,2018-12-28
1080,201721070075,男,汉族,财政税务学院,税收学,税务1701,院级文艺赛事,二等奖,院级摄影比赛,各学院,个体,2019-04-22
1081,201821090104,女,汉族,统计与数学学院,经济统计学,经统1801,院级文艺赛事,二等奖,"""诗颂中南""朗诵比赛",统计与数学学院,团体,2018-10-26
1082,201821020017,男,汉族,经济学院,经济学,经济1803,院级文艺赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-12-09
1083,201821090137,女,汉族,统计与数学学院,金融数学,金数1801,院级文艺赛事,一等奖,"""诗颂中南""朗诵比赛",统计与数学学院,团体,2019-11-28
1084,201821040097,女,汉族,法学院,法学（卓越）,卓越1801,院级文艺赛事,二等奖,法学院青年颂比赛,法学院,团体,2019-04-14
1085,201821060088,女,汉族,工商管理学院,工商管理类,工商1801,校级文艺赛事,优秀奖,“我的大学 我的梦”本科新生征文活动,中南财经政法大学学工部,个体,2018-09-07
1086,201821020131,女,汉族,经济学院,经济学,经济1802,院级文艺赛事,一等奖,“学蕴中南”诗歌朗诵比赛,经济学院,团体,2018-11-09
1087,201821020257,女,土家族,经济学院,国际商务,国商1801,院级文艺赛事,三等奖,“学蕴中南”诗歌朗诵比赛,经济学院,团体,2018-11-28
1088,201821120067,女,汉族,新闻与文化传播学院,新闻传播学类,新闻1802,校级文艺赛事,优秀奖,“大学启程”新生征文大赛,中南财经政法大学党委宣传部,个体,2018-12-09
1089,201821040619,男,汉族,法学院,法学类,法1804,校级文艺赛事,二等奖,“大学启程”新生征文大赛,中南财经政法大学党委宣传部,个体,2018-12-09
1090,201721050043,男,汉族,刑事司法学院,侦查学,职侦1701,院级文艺赛事,二等奖,“中华颂”诗词大赛,新闻与文化传播学院 刑事司法学院,团体,2018-12-01
1091,201821100229,男,土家族,公共管理学院（公共管理硕士专业学位教育中心）,公共管理类,公管1801,校级文艺赛事,优秀奖,“旅程”微视频大赛,中南财经政法大学学生工作部,个体,2018-09-05
1092,201821060408,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1801,院级文艺赛事,三等奖,班级凝聚力展示大赛,会计学院,团体,2019-04-30
1093,201828060326,女,汉族,工商管理学院,工商管理类,工商1807,院级文艺赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2019-10-05
1094,201821040290,女,汉族,法学院,法学类,法1810,校级文艺赛事,优秀奖,“我的新生书单”主题征文比赛,中南财经政法大学图书馆,个体,2018-12-11
1095,201821020192,女,蒙古族,经济学院,国际商务,国商1802,院级文艺赛事,三等奖,“学蕴中南”诗歌朗诵比赛,经济学院,团体,2019-11-07
1096,201721130134,男,汉族,财政税务学院,财政学（中英班）,国财1702,校级文艺赛事,三等奖,“我的青春我的梦——学习总书记讲话 做合格共青团员”主题征文活动,共青团中南财经政法大学委员会,个体,2019-04-18
1097,201721040050,女,汉族,法学院,法学,民商1701,院级文艺赛事,一等奖,法学院青年颂比赛,法学院,团体,2019-04-14
